Unnamed: 0,text
634,58. Dropping a course: Time Period
635,58. Dropping a course
637,59. Joining a fraternity/sorority
638,60. Financial problems concerning school (in danger of not having sufficient money to continue): Time Period
639,60. Financial problems concerning school (in danger of not having sufficient money to continue)
640,"1. Have you ever been in a serious disaster (for example, an earthquake, hurricane, large fire, explosion)?"
641,a. How many of these disasters have you experienced?
643,c. At the time of the first event did you believe that you or someone else could be killed or seriously harmed?
644,"d. At the time of the first event did you experience feelings of intense helplessness, fear, or horror?"
646,f. At the time of the last event did you believe that you or someone else could be killed or seriously harmed?
647,"g. At the time of the last event did you experience feelings of intense helplessness, fear, or horror?"
648,h. How much has this affected your life in the past year?
649,"2. Have you ever seen a serious accident (for example, a bad car wreck or an on-the-job accident) hurricane, large fire, explosion)?"
650,a. How many times have you seen a serious accident?
651,"3. Have you been in a serious accident (for example, a bad car wreck or an on-the-job accident)?"
652,a. How many times were you in a serious accident?
653,4. Was a close family member ever sent to jail?
655,b. At the time of the event did you believe that you or someone else could be killed or seriously harmed?
656,"c. At the time of the event did you experience feelings of intense helplessness, fear, or horror?"
657,d. How much has this affected your life in the past year?
660,7. Did your parents ever separate or divorce while you were living with them?
661,8. Have you ever been separated or divorced?
665,c. At the time of the event did you believe that you or someone else could be killed or seriously harmed?
666,"d. At the time of the event, did you experience feelings of intense helplessness, fear, or horror?"
667,e. How much has this affected your life in the past year?
668,"10. Have you ever had a very serious physical or mental illness (for example, cancer, heart attack, serious operation, felt like killing yourself, hospitalized because of nerve problems)?"
669,"Ever had serious physical or mental illness, hold old were you when this ended, still ongoing"
670,"d. At the time of the event did you experience feelings of intense helplessness, fear, or horror?"
671,"11. Have you ever been emotionally abused or neglected (for example, being frequently shamed, embarrassed, ignored, or repeatedly told that you were 'no good')?"
673,"12. Have you ever been physically neglected (for example, not fed, not properly clothed, or left to take care of yourself when you were too young or ill)?"
675,13. WOMEN ONLY: Have you ever had an abortion or miscarriage (lost your baby)?
676,a. How many abortions or miscarriages have you had?
677,h. How much have these experiences affected your life in the past year?
678,"14. Have you ever been separated from your child against your will (for example, the loss of custody or visitation or kidnapping)?"
679,"Ever been separated from your child against your will, still ongoing"
680,"15. Has a baby or child of yours ever had a severe physical or mental handicap (for example, mentally disabled, birth defects, can't hear, see, or walk)?"
681,"16. Have you ever been responsible for taking care of someone close to you (not one of your children) who had a severe physical or mental handicap (for example, cancer, stroke, AIDS, nerve problems, can't hear, see, or walk)?"
682,"Ever been responsible for taking care of someone close to you, how old where you when this ended, still ongoing"
683,"17. Has someone close to you died suddenly or unexpectedly (for example, sudden heart attack, murder or suicide)?"
684,18. Has someone close to you died (do NOT include those who died suddenly or unexpectedly)?
686,"20. Have you ever seen a robbery, mugging, or attack taking place?"
687,"21. Have you ever been robbed, mugged, or physically attacked (not sexually) by someone you did not know?"
688,"22. Before age 18, were you ever abused or physically attacked (not sexually) by someone you knew (for example, a parent, boyfriend, or husband, hit, slapped, choked, burned, or beat you up)?"
689,a. At the time of the event did you believe that you or someone else could be killed or seriously harmed?
690,"b. At the time of the event did you experience feelings of intense helplessness, fear, or horror?"
691,c. How much has this affected your life in the past year?
693,"24. Have you ever been bothered or harassed by sexual remarks, jokes, or demands for sexual favors by someone at work or school (for example, a coworker, a boss, a customer, another student, a teacher)?"
695,"25. Before age 18, were you ever touched or made to touch someone else in a sexual way because he/she forced you in some way or threatened to harm you if you didn't?"
696,"26. After age 18, were you ever touched or made to touch someone else in a sexual way because he/she forced you in some way or threatened to harm you if you didn't?"
697,"27. Before age 18, did you ever have sex (oral, anal, genital) when you didn't want to because someone forced you in some way or threatened to hurt you if you didn't?"
698,"28. After age 18, did you ever have sex (oral, anal, genital) when you didn't want to because someone forced you in some way or threatened to harm you if you didn't?"
699,29. Are there any events we did not include that you would like to mention?
700,What was the event? (de-identified)
702,"30. Have any of the events mentioned above ever happened to someone close to you so that even though you didn't see or experience it yourself, you were seriously upset by it?"
704,"1. In the past 12 months, have you been in a serious disaster (for example, an earthquake, hurricane, large fire, explosion)?"
705,c. How much has this affected your life since it happened?
706,"2. In the past 12 months, have you seen a serious accident (for example, a bad car wreck or an on-the-job accident)?"
707,"3. In the past 12 months, have you been in a serious accident (for example, a bad car wreck or an on-the-job accident)?"
708,"4. In the past 12 months, was a close family member sent to jail?"
709,"5. In the past 12 months, were you sent to jail?"
710,"6. In the past 12 months, have you been separated or divorced?"
711,"c. Since it happened, how much has this affected your life in the past year?"
713,"8. In the past 12 months, have you had a very serious physical or mental illness (for example, cancer, heart attack, serious operation, felt like killing yourself, hospitalized because of nerve problems)?"
714,"9. In the past 12 months, have you been emotionally abused or neglected (for example, being frequently shamed, embarrassed, ignored, or repeatedly told that you were 'no good')?"
